STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QPCP,Measurement Flag,Quality Flag,Units
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840830 10:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840830 10:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840830 10:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840830 11:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840830 11:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840831 08:00,25399.75,[, ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840901 00:15,0,g, ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840918 21:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840918 21:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840918 21:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840918 23:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840919 01:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19840930 01:00,25399.75,a, ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841001 00:15,0,g, ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 18:30,1.78, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 18:45,1.78, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 19:00,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 19:15,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 19:30,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 19:45,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 20:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 20:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 20:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 20:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 21:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 21:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 21:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 21:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 22:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 22:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 22:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 22:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841010 23:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 07:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 07:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 07:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 08:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 08:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 08:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 08:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 09:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 09:15,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 09:30,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 09:45,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 10:00,2.79, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 10:15,4.06, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 10:30,3.81, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 10:45,3.3, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 11:00,2.79, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 11:15,3.05, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 11:30,3.05, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 11:45,2.54, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 12:00,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 12:15,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 12:30,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 12:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 13:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 13:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 13:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 13:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 14:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 14:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 14:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 14:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841016 15:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841019 01:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841019 02:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841019 02:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 22:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 22:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 22:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 23:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 23:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 23:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841028 23:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841029 00:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841029 01:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841029 02:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841101 00:15,0,g, ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 12:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 13:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 13:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 13:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 14:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 14:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 14:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 14:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 15:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 15:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 15:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841102 15:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841105 23:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841105 23:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841105 23:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 00:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 00:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 01:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 01:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 02:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 02:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 02:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 03:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 03:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 03:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 03:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841106 07:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 15:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 15:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 16:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 16:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 16:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 16:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 17:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 17:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 17:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 17:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 18:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 18:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 18:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 18:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 19:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 19:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 19:30,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 19:45,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 20:00,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 20:15,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 20:30,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 20:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 21:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 21:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 22:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841107 23:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 01:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 03:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 04:45,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 06:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 07:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 08:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 08:30,2.54, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841108 08:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 05:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 06:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 06:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 07:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 08:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 08:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 09:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 09:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 09:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 09:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 10:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 10:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 10:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 10:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 11:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 11:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 11:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 11:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 12:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 12:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 12:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 12:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 13:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 13:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 13:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 13:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 14:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 14:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 14:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 14:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 15:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 15:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 15:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 15:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 16:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 16:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 16:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 16:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 17:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 17:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 17:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 17:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 18:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 18:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 18:30,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 18:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 19:00,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 19:15,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 19:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 19:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 20:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 20:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 20:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 20:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 21:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 21:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 21:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 21:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 22:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 22:15,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 23:00,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841110 23:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841111 00:30,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 11:00,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 11:30,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 12:00,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 12:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 12:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 12:45,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 13:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 13:15,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 13:30,1.78, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 13:45,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 14:00,1.52, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 14:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 14:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 14:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 15:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 15:15,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 15:30,0.76, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 15:45,0.51, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 16:45,0.25, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 17:15,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 17:30,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 17:45,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 18:00,1.02, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 18:15,1.27, , ,HI
COOP:047767,SAN FRANCISCO OCEANSIDE CA US,9.8,37.76667,-122.5,19841112 18:30,1.02, , ,HI
